year,weeknum,province,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_recovered,total_recovered,new_death,total_death,case_foreign,case_prison,case_walkin,case_new_prev,case_new_diff,death_new_prev,death_new_diff
2022,31,สุพรรณบุรี,478,32114,478,32109,0,0,0,158,,,,,,,
2022,31,สุราษฎร์ธานี,209,19882,204,19268,0,0,4,138,,,,,,,
2022,31,สุรินทร์,546,31220,546,31202,0,0,0,96,,,,,,,
2022,31,สุโขทัย,231,15253,231,15251,0,0,3,139,,,,,,,
2022,31,หนองคาย,530,22146,530,22025,0,0,2,68,,,,,,,
2022,31,หนองบัวลำภู,292,11026,292,11026,0,0,1,70,,,,,,,
2022,31,อ่างทอง,427,15252,427,15252,0,0,2,59,,,,,,,
2022,31,อำนาจเจริญ,164,7406,164,7402,0,0,0,35,,,,,,,
2022,31,อุดรธานี,621,27858,621,27835,0,0,3,175,,,,,,,
2022,31,อุตรดิตถ์,143,8223,143,8222,0,0,0,62,,,,,,,
2022,31,อุทัยธานี,259,10088,259,10088,0,0,3,91,,,,,,,
2022,31,อุบลราชธานี,750,38794,750,38776,0,0,2,282,,,,,,,
2022,31,เชียงราย,46,5327,46,5292,0,0,0,120,,,,,,,
2022,31,เชียงใหม่,587,34854,587,34785,0,0,4,253,,,,,,,
2022,31,เพชรบุรี,268,19464,268,19442,0,0,5,92,,,,,,,
2022,31,เพชรบูรณ์,233,12191,233,12188,0,0,0,52,,,,,,,
2022,31,เลย,436,16248,436,16247,0,0,0,121,,,,,,,
2022,31,แพร่,169,8981,169,8977,0,0,2,64,,,,,,,
2022,31,แม่ฮ่องสอน,54,2522,54,2522,0,0,0,38,,,,,,,
2022,31,ไม่ระบุ,0,0,0,0,0,0,0,0,,,,,,,
2022,32,กระบี่,17,12367,17,12074,0,0,3,96,,,,,,,
2022,32,กรุงเทพมหานคร,9303,457419,9303,455489,0,0,38,1255,,,,,,,
2022,32,กาญจนบุรี,17,25902,17,25852,0,0,1,159,,,,,,,
2022,32,กาฬสินธุ์,58,23388,58,23386,0,0,0,156,,,,,,,
2022,32,กำแพงเพชร,0,16693,0,16690,0,0,0,129,,,,,,,
2022,32,ขอนแก่น,264,54253,264,54231,0,0,6,153,,,,,,,
2022,32,จันทบุรี,82,19525,82,19510,0,0,0,53,,,,,,,
2022,32,ฉะเชิงเทรา,86,40051,86,40046,0,0,2,102,,,,,,,
2022,32,ชลบุรี,545,113116,542,111307,0,0,15,419,,,,,,,
2022,32,ชัยนาท,0,4127,0,4127,0,0,0,8,,,,,,,
2022,32,ชัยภูมิ,51,19775,51,19774,0,0,1,63,,,,,,,
2022,32,ชุมพร,272,13772,272,13772,0,0,0,73,,,,,,,
2022,32,ตรัง,60,9991,60,9984,0,0,2,67,,,,,,,
2022,32,ตราด,48,9101,48,8981,0,0,1,113,,,,,,,
2022,32,ตาก,5,11589,5,11460,0,0,2,72,,,,,,,
2022,32,ทั้งประเทศ,15293,2315905,15290,2299178,14515,2396569,237,10100,3,54,15236,15534,-241,237,0
2022,32,นครนายก,35,11978,35,11978,0,0,4,85,,,,,,,
2022,32,นครปฐม,112,43961,112,43961,0,0,1,165,,,,,,,
2022,32,นครพนม,18,13301,18,13300,0,0,3,63,,,,,,,
2022,32,นครราชสีมา,169,46025,169,46021,0,0,10,339,,,,,,,
2022,32,นครศรีธรรมราช,122,77136,122,77135,0,0,7,217,,,,,,,
2022,32,นครสวรรค์,62,23106,62,23099,0,0,6,149,,,,,,,
2022,32,นนทบุรี,458,70535,458,70513,0,0,3,87,,,,,,,
2022,32,นราธิวาส,5,7775,5,7766,0,0,0,24,,,,,,,
2022,32,น่าน,7,11706,7,11703,0,0,0,28,,,,,,,
2022,32,บึงกาฬ,1,10018,1,10014,0,0,0,20,,,,,,,
2022,32,บุรีรัมย์,188,47852,188,47846,0,0,0,91,,,,,,,
2022,32,ปทุมธานี,250,41720,250,41709,0,0,10,204,,,,,,,
2022,32,ประจวบคีรีขันธ์,72,22978,72,22627,0,0,0,108,,,,,,,
2022,32,ปราจีนบุรี,57,24265,57,24261,0,0,3,100,,,,,,,
2022,32,ปัตตานี,2,10913,2,10868,0,0,2,80,,,,,,,
2022,32,พระนครศรีอยุธยา,31,35123,31,35123,0,0,10,113,,,,,,,
2022,32,พะเยา,3,5974,3,5974,0,0,0,57,,,,,,,
2022,32,พังงา,10,10075,10,9687,0,0,0,31,,,,,,,
2022,32,พัทลุง,8,23443,8,23443,0,0,0,95,,,,,,,
2022,32,พิจิตร,8,5803,8,5803,0,0,1,74,,,,,,,
2022,32,พิษณุโลก,71,20073,71,20073,0,0,0,92,,,,,,,
2022,32,ภูเก็ต,86,52896,86,43677,0,0,3,144,,,,,,,
2022,32,มหาสารคาม,50,27001,50,26994,0,0,2,106,,,,,,,
2022,32,มุกดาหาร,5,6650,5,6648,0,0,0,42,,,,,,,
2022,32,ยะลา,29,9637,29,9623,0,0,0,72,,,,,,,
2022,32,ยโสธร,4,13421,4,13418,0,0,0,97,,,,,,,
2022,32,ร้อยเอ็ด,47,39237,47,39233,0,0,0,229,,,,,,,
2022,32,ระนอง,16,10309,16,10254,0,0,0,24,,,,,,,
2022,32,ระยอง,68,41318,68,41285,0,0,7,176,,,,,,,
2022,32,ราชบุรี,74,39643,74,39642,0,0,3,187,,,,,,,
2022,32,ลพบุรี,57,15499,57,15495,0,0,3,194,,,,,,,
2022,32,ลำปาง,16,9167,16,9165,0,0,7,111,,,,,,,
2022,32,ลำพูน,18,1123,18,1122,0,0,3,31,,,,,,,
2022,32,ศรีสะเกษ,20,29420,20,29410,0,0,1,214,,,,,,,
2022,32,สกลนคร,80,20221,80,20219,0,0,1,143,,,,,,,
2022,32,สงขลา,127,34714,127,34578,0,0,3,138,,,,,,,
2022,32,สตูล,16,10433,16,10419,0,0,1,72,,,,,,,
2022,32,สมุทรปราการ,850,105149,850,104659,0,0,16,327,,,,,,,
2022,32,สมุทรสงคราม,13,13377,13,13377,0,0,2,68,,,,,,,
2022,32,สมุทรสาคร,197,56134,197,56133,0,0,2,136,,,,,,,
2022,32,สระบุรี,68,19062,68,19059,0,0,9,148,,,,,,,
2022,32,สระแก้ว,67,18966,67,18423,0,0,1,80,,,,,,,
2022,32,สิงห์บุรี,33,7995,33,7994,0,0,4,70,,,,,,,
2022,32,สุพรรณบุรี,9,32123,9,32118,0,0,0,158,,,,,,,
2022,32,สุราษฎร์ธานี,36,19918,36,19304,0,0,3,141,,,,,,,
2022,32,สุรินทร์,67,31287,67,31269,0,0,2,98,,,,,,,
2022,32,สุโขทัย,19,15272,19,15270,0,0,2,141,,,,,,,
2022,32,หนองคาย,18,22164,18,22043,0,0,1,69,,,,,,,
2022,32,หนองบัวลำภู,21,11047,21,11047,0,0,1,71,,,,,,,
2022,32,อ่างทอง,37,15289,37,15289,0,0,1,60,,,,,,,
2022,32,อำนาจเจริญ,5,7411,5,7407,0,0,0,35,,,,,,,
2022,32,อุดรธานี,19,27877,19,27854,0,0,4,179,,,,,,,
2022,32,อุตรดิตถ์,85,8308,85,8307,0,0,0,62,,,,,,,
2022,32,อุทัยธานี,81,10169,81,10169,0,0,3,94,,,,,,,
2022,32,อุบลราชธานี,158,38952,158,38934,0,0,3,285,,,,,,,
2022,32,เชียงราย,40,5367,40,5332,0,0,0,120,,,,,,,
2022,32,เชียงใหม่,108,34962,108,34893,0,0,10,263,,,,,,,
2022,32,เพชรบุรี,39,19503,39,19481,0,0,4,96,,,,,,,
2022,32,เพชรบูรณ์,45,12236,45,12233,0,0,0,52,,,,,,,
2022,32,เลย,44,16292,44,16291,0,0,2,123,,,,,,,
2022,32,แพร่,21,9002,21,8998,0,0,2,66,,,,,,,
2022,32,แม่ฮ่องสอน,3,2525,3,2525,0,0,0,38,,,,,,,
2022,32,ไม่ระบุ,0,0,0,0,0,0,0,0,,,,,,,
2022,33,กระบี่,50,12417,50,12124,0,0,2,98,,,,,,,
2022,33,กรุงเทพมหานคร,8418,465837,8418,463907,0,0,36,1291,,,,,,,
2022,33,กาญจนบุรี,26,25928,26,25878,0,0,0,159,,,,,,,
2022,33,กาฬสินธุ์,85,23473,85,23471,0,0,0,156,,,,,,,
2022,33,กำแพงเพชร,0,16693,0,16690,0,0,0,129,,,,,,,
2022,33,ขอนแก่น,234,54487,234,54465,0,0,5,158,,,,,,,
2022,33,จันทบุรี,70,19595,70,19580,0,0,1,54,,,,,,,
2022,33,ฉะเชิงเทรา,61,40112,61,40107,0,0,5,107,,,,,,,
2022,33,ชลบุรี,515,113631,513,111820,0,0,13,432,,,,,,,
2022,33,ชัยนาท,0,4127,0,4127,0,0,0,8,,,,,,,
2022,33,ชัยภูมิ,73,19848,73,19847,0,0,1,64,,,,,,,
2022,33,ชุมพร,160,13932,160,13932,0,0,0,73,,,,,,,
2022,33,ตรัง,50,10041,50,10034,0,0,5,72,,,,,,,
2022,33,ตราด,28,9129,28,9009,0,0,0,113,,,,,,,
2022,33,ตาก,5,11594,5,11465,0,0,2,74,,,,,,,
2022,33,ทั้งประเทศ,13560,2329465,13558,2312736,15214,2411783,202,10302,2,58,13500,13798,-238,208,-6
2022,33,นครนายก,50,12028,50,12028,0,0,3,88,,,,,,,
2022,33,นครปฐม,104,44065,104,44065,0,0,0,165,,,,,,,
2022,33,นครพนม,27,13328,27,13327,0,0,0,63,,,,,,,
2022,33,นครราชสีมา,173,46198,173,46194,0,0,10,349,,,,,,,
2022,33,นครศรีธรรมราช,116,77252,116,77251,0,0,11,228,,,,,,,
2022,33,นครสวรรค์,47,23153,47,23146,0,0,3,152,,,,,,,
2022,33,นนทบุรี,323,70858,323,70836,0,0,7,94,,,,,,,
2022,33,นราธิวาส,5,7780,5,7771,0,0,0,24,,,,,,,
2022,33,น่าน,5,11711,5,11708,0,0,0,28,,,,,,,
2022,33,บึงกาฬ,2,10020,2,10016,0,0,0,20,,,,,,,
2022,33,บุรีรัมย์,155,48007,155,48001,0,0,0,91,,,,,,,
2022,33,ปทุมธานี,227,41947,227,41936,0,0,9,213,,,,,,,
2022,33,ประจวบคีรีขันธ์,76,23054,76,22703,0,0,0,108,,,,,,,
2022,33,ปราจีนบุรี,38,24303,38,24299,0,0,2,102,,,,,,,
2022,33,ปัตตานี,7,10920,7,10875,0,0,0,80,,,,,,,
2022,33,พระนครศรีอยุธยา,23,35146,23,35146,0,0,3,116,,,,,,,
2022,33,พะเยา,7,5981,7,5981,0,0,0,57,,,,,,,
2022,33,พังงา,1,10076,1,9688,0,0,0,31,,,,,,,
2022,33,พัทลุง,1,23444,1,23444,0,0,0,95,,,,,,,
2022,33,พิจิตร,4,5807,4,5807,0,0,3,77,,,,,,,
2022,33,พิษณุโลก,52,20125,52,20125,0,0,2,94,,,,,,,
2022,33,ภูเก็ต,64,52960,64,43741,0,0,1,145,,,,,,,
2022,33,มหาสารคาม,60,27061,60,27054,0,0,0,106,,,,,,,
2022,33,มุกดาหาร,13,6663,13,6661,0,0,0,42,,,,,,,
2022,33,ยะลา,16,9653,16,9639,0,0,1,73,,,,,,,
2022,33,ยโสธร,15,13436,15,13433,0,0,3,100,,,,,,,
2022,33,ร้อยเอ็ด,70,39307,70,39303,0,0,2,231,,,,,,,
2022,33,ระนอง,20,10329,20,10274,0,0,0,24,,,,,,,
2022,33,ระยอง,74,41392,74,41359,0,0,3,179,,,,,,,
2022,33,ราชบุรี,53,39696,53,39695,0,0,3,190,,,,,,,
2022,33,ลพบุรี,12,15511,12,15507,0,0,5,199,,,,,,,
2022,33,ลำปาง,33,9200,33,9198,0,0,1,112,,,,,,,
2022,33,ลำพูน,11,1134,11,1133,0,0,2,33,,,,,,,
2022,33,ศรีสะเกษ,5,29425,5,29415,0,0,0,214,,,,,,,
2022,33,สกลนคร,33,20254,33,20252,0,0,0,143,,,,,,,
2022,33,สงขลา,142,34856,142,34720,0,0,2,140,,,,,,,
2022,33,สตูล,20,10453,20,10439,0,0,0,72,,,,,,,
2022,33,สมุทรปราการ,533,105682,533,105192,0,0,18,345,,,,,,,
2022,33,สมุทรสงคราม,24,13401,24,13401,0,0,2,70,,,,,,,
2022,33,สมุทรสาคร,197,56331,197,56330,0,0,3,139,,,,,,,
2022,33,สระบุรี,82,19144,82,19141,0,0,1,149,,,,,,,
2022,33,สระแก้ว,47,19013,47,18470,0,0,0,80,,,,,,,
2022,33,สิงห์บุรี,17,8012,17,8011,0,0,5,75,,,,,,,
2022,33,สุพรรณบุรี,12,32135,12,32130,0,0,0,158,,,,,,,
2022,33,สุราษฎร์ธานี,39,19957,39,19343,0,0,1,142,,,,,,,
2022,33,สุรินทร์,83,31370,83,31352,0,0,3,101,,,,,,,
2022,33,สุโขทัย,2,15274,2,15272,0,0,2,143,,,,,,,
2022,33,หนองคาย,15,22179,15,22058,0,0,1,70,,,,,,,
2022,33,หนองบัวลำภู,9,11056,9,11056,0,0,0,71,,,,,,,
2022,33,อ่างทอง,44,15333,44,15333,0,0,3,63,,,,,,,
2022,33,อำนาจเจริญ,1,7412,1,7408,0,0,0,35,,,,,,,
2022,33,อุดรธานี,56,27933,56,27910,0,0,2,181,,,,,,,
2022,33,อุตรดิตถ์,47,8355,47,8354,0,0,0,62,,,,,,,
2022,33,อุทัยธานี,44,10213,44,10213,0,0,0,94,,,,,,,
2022,33,อุบลราชธานี,166,39118,166,39100,0,0,0,285,,,,,,,
2022,33,เชียงราย,53,5420,53,5385,0,0,2,122,,,,,,,
2022,33,เชียงใหม่,70,35032,70,34963,0,0,10,273,,,,,,,
2022,33,เพชรบุรี,57,19560,57,19538,0,0,3,99,,,,,,,
2022,33,เพชรบูรณ์,54,12290,54,12287,0,0,0,52,,,,,,,
2022,33,เลย,30,16322,30,16321,0,0,0,123,,,,,,,
2022,33,แพร่,9,9011,9,9007,0,0,0,66,,,,,,,
2022,33,แม่ฮ่องสอน,10,2535,10,2535,0,0,0,38,,,,,,,
2022,33,ไม่ระบุ,0,0,0,0,0,0,0,0,,,,,,,
2022,34,กระบี่,52,12469,52,12176,0,0,1,99,,,,,,,
2022,34,กรุงเทพมหานคร,7959,473796,7959,471866,0,0,23,1314,,,,,,,
2022,34,กาญจนบุรี,28,25956,28,25906,0,0,0,159,,,,,,,
2022,34,กาฬสินธุ์,58,23531,58,23529,0,0,3,159,,,,,,,
2022,34,กำแพงเพชร,0,16693,0,16690,0,0,0,129,,,,,,,
2022,34,ขอนแก่น,180,54667,180,54645,0,0,4,162,,,,,,,
2022,34,จันทบุรี,70,19665,70,19650,0,0,1,55,,,,,,,
2022,34,ฉะเชิงเทรา,52,40164,52,40159,0,0,2,109,,,,,,,
2022,34,ชลบุรี,402,114033,400,112220,0,0,10,442,,,,,,,
2022,34,ชัยนาท,0,4127,0,4127,0,0,1,9,,,,,,,
2022,34,ชัยภูมิ,27,19875,27,19874,0,0,2,66,,,,,,,
2022,34,ชุมพร,84,14016,84,14016,0,0,0,73,,,,,,,
2022,34,ตรัง,37,10078,37,10071,0,0,0,72,,,,,,,
2022,34,ตราด,66,9195,66,9075,0,0,3,116,,,,,,,
2022,34,ตาก,16,11610,16,11481,0,0,0,74,,,,,,,
2022,34,ทั้งประเทศ,12431,2341896,12429,2325165,14054,2425837,195,10497,2,62,12367,12702,-271,195,0
2022,34,นครนายก,55,12083,55,12083,0,0,5,93,,,,,,,
2022,34,นครปฐม,83,44148,83,44148,0,0,1,166,,,,,,,
2022,34,นครพนม,30,13358,30,13357,0,0,10,73,,,,,,,
2022,34,นครราชสีมา,150,46348,150,46344,0,0,8,357,,,,,,,
2022,34,นครศรีธรรมราช,55,77307,55,77306,0,0,3,231,,,,,,,
2022,34,นครสวรรค์,52,23205,52,23198,0,0,4,156,,,,,,,
2022,34,นนทบุรี,319,71177,319,71155,0,0,3,97,,,,,,,
2022,34,นราธิวาส,4,7784,4,7775,0,0,0,24,,,,,,,
2022,34,น่าน,6,11717,6,11714,0,0,2,30,,,,,,,
2022,34,บึงกาฬ,1,10021,1,10017,0,0,0,20,,,,,,,
2022,34,บุรีรัมย์,130,48137,130,48131,0,0,0,91,,,,,,,
2022,34,ปทุมธานี,218,42165,218,42154,0,0,8,221,,,,,,,
2022,34,ประจวบคีรีขันธ์,76,23130,76,22779,0,0,0,108,,,,,,,
2022,34,ปราจีนบุรี,26,24329,26,24325,0,0,4,106,,,,,,,
2022,34,ปัตตานี,1,10921,1,10876,0,0,2,82,,,,,,,
2022,34,พระนครศรีอยุธยา,27,35173,27,35173,0,0,3,119,,,,,,,
2022,34,พะเยา,12,5993,12,5993,0,0,0,57,,,,,,,
2022,34,พังงา,0,10076,0,9688,0,0,0,31,,,,,,,
2022,34,พัทลุง,1,23445,1,23445,0,0,1,96,,,,,,,
2022,34,พิจิตร,7,5814,7,5814,0,0,2,79,,,,,,,
2022,34,พิษณุโลก,58,20183,58,20183,0,0,2,96,,,,,,,
2022,34,ภูเก็ต,47,53007,47,43788,0,0,2,147,,,,,,,
2022,34,มหาสารคาม,49,27110,49,27103,0,0,0,106,,,,,,,
2022,34,มุกดาหาร,9,6672,9,6670,0,0,3,45,,,,,,,
2022,34,ยะลา,19,9672,19,9658,0,0,4,77,,,,,,,
2022,34,ยโสธร,7,13443,7,13440,0,0,2,102,,,,,,,
2022,34,ร้อยเอ็ด,42,39349,42,39345,0,0,0,231,,,,,,,
2022,34,ระนอง,13,10342,13,10287,0,0,0,24,,,,,,,
2022,34,ระยอง,82,41474,82,41441,0,0,1,180,,,,,,,
2022,34,ราชบุรี,68,39764,68,39763,0,0,2,192,,,,,,,
2022,34,ลพบุรี,27,15538,27,15534,0,0,6,205,,,,,,,
2022,34,ลำปาง,25,9225,25,9223,0,0,0,112,,,,,,,
2022,34,ลำพูน,14,1148,14,1147,0,0,3,36,,,,,,,
2022,34,ศรีสะเกษ,5,29430,5,29420,0,0,0,214,,,,,,,
2022,34,สกลนคร,60,20314,60,20312,0,0,0,143,,,,,,,
2022,34,สงขลา,104,34960,104,34824,0,0,1,141,,,,,,,
2022,34,สตูล,8,10461,8,10447,0,0,0,72,,,,,,,
2022,34,สมุทรปราการ,476,106158,476,105668,0,0,19,364,,,,,,,
2022,34,สมุทรสงคราม,15,13416,15,13416,0,0,0,70,,,,,,,
2022,34,สมุทรสาคร,108,56439,108,56438,0,0,5,144,,,,,,,
2022,34,สระบุรี,77,19221,77,19218,0,0,3,152,,,,,,,
2022,34,สระแก้ว,38,19051,38,18508,0,0,1,81,,,,,,,
2022,34,สิงห์บุรี,22,8034,22,8033,0,0,2,77,,,,,,,
2022,34,สุพรรณบุรี,22,32157,22,32152,0,0,0,158,,,,,,,
2022,34,สุราษฎร์ธานี,31,19988,31,19374,0,0,6,148,,,,,,,
2022,34,สุรินทร์,100,31470,100,31452,0,0,2,103,,,,,,,
2022,34,สุโขทัย,12,15286,12,15284,0,0,3,146,,,,,,,
2022,34,หนองคาย,10,22189,10,22068,0,0,2,72,,,,,,,
2022,34,หนองบัวลำภู,13,11069,13,11069,0,0,1,72,,,,,,,
2022,34,อ่างทอง,34,15367,34,15367,0,0,1,64,,,,,,,
2022,34,อำนาจเจริญ,0,7412,0,7408,0,0,0,35,,,,,,,
2022,34,อุดรธานี,25,27958,25,27935,0,0,7,188,,,,,,,
2022,34,อุตรดิตถ์,54,8409,54,8408,0,0,0,62,,,,,,,
2022,34,อุทัยธานี,49,10262,49,10262,0,0,1,95,,,,,,,
2022,34,อุบลราชธานี,112,39230,112,39212,0,0,2,287,,,,,,,
2022,34,เชียงราย,36,5456,36,5421,0,0,0,122,,,,,,,
2022,34,เชียงใหม่,90,35122,90,35053,0,0,4,277,,,,,,,
2022,34,เพชรบุรี,34,19594,34,19572,0,0,2,101,,,,,,,
2022,34,เพชรบูรณ์,61,12351,61,12348,0,0,0,52,,,,,,,
2022,34,เลย,28,16350,28,16349,0,0,2,125,,,,,,,
2022,34,แพร่,51,9062,51,9058,0,0,0,66,,,,,,,
2022,34,แม่ฮ่องสอน,12,2547,12,2547,0,0,0,38,,,,,,,
2022,34,ไม่ระบุ,0,0,0,0,0,0,0,0,,,,,,,
2022,35,กระบี่,13,12482,13,12189,0,0,6,105,,,,,,,
2022,35,กรุงเทพมหานคร,7643,481439,7643,479509,0,0,38,1352,,,,,,,
2022,35,กาญจนบุรี,74,26030,74,25980,0,0,1,160,,,,,,,
2022,35,กาฬสินธุ์,71,23602,71,23600,0,0,1,160,,,,,,,
2022,35,กำแพงเพชร,0,16693,0,16690,0,0,0,129,,,,,,,
2022,35,ขอนแก่น,177,54844,177,54822,0,0,3,165,,,,,,,
2022,35,จันทบุรี,99,19764,99,19749,0,0,2,57,,,,,,,
2022,35,ฉะเชิงเทรา,51,40215,51,40210,0,0,3,112,,,,,,,
2022,35,ชลบุรี,374,114407,372,112592,0,0,12,454,,,,,,,
2022,35,ชัยนาท,0,4127,0,4127,0,0,0,9,,,,,,,
2022,35,ชัยภูมิ,24,19899,24,19898,0,0,2,68,,,,,,,
2022,35,ชุมพร,102,14118,102,14118,0,0,0,73,,,,,,,
2022,35,ตรัง,40,10118,40,10111,0,0,0,72,,,,,,,
2022,35,ตราด,64,9259,63,9138,0,0,3,119,,,,,,,
2022,35,ตาก,30,11640,30,11511,0,0,0,74,,,,,,,
2022,35,ทั้งประเทศ,12268,2354164,12265,2337430,13482,2439319,180,10677,3,10,12255,11957,311,186,-6
2022,35,นครนายก,24,12107,24,12107,0,0,3,96,,,,,,,
2022,35,นครปฐม,79,44227,79,44227,0,0,2,168,,,,,,,
2022,35,นครพนม,23,13381,23,13380,0,0,0,73,,,,,,,
2022,35,นครราชสีมา,167,46515,167,46511,0,0,6,363,,,,,,,
2022,35,นครศรีธรรมราช,114,77421,114,77420,0,0,2,233,,,,,,,
2022,35,นครสวรรค์,36,23241,36,23234,0,0,2,158,,,,,,,
2022,35,นนทบุรี,250,71427,250,71405,0,0,5,102,,,,,,,
2022,35,นราธิวาส,3,7787,3,7778,0,0,0,24,,,,,,,
2022,35,น่าน,3,11720,3,11717,0,0,1,31,,,,,,,
2022,35,บึงกาฬ,0,10021,0,10017,0,0,0,20,,,,,,,
2022,35,บุรีรัมย์,140,48277,140,48271,0,0,0,91,,,,,,,
2022,35,ปทุมธานี,161,42326,161,42315,0,0,4,225,,,,,,,
2022,35,ประจวบคีรีขันธ์,38,23168,38,22817,0,0,0,108,,,,,,,
2022,35,ปราจีนบุรี,82,24411,82,24407,0,0,2,108,,,,,,,
2022,35,ปัตตานี,0,10921,0,10876,0,0,1,83,,,,,,,
2022,35,พระนครศรีอยุธยา,26,35199,26,35199,0,0,6,125,,,,,,,
2022,35,พะเยา,8,6001,8,6001,0,0,0,57,,,,,,,
2022,35,พังงา,0,10076,0,9688,0,0,0,31,,,,,,,
2022,35,พัทลุง,4,23449,4,23449,0,0,0,96,,,,,,,
2022,35,พิจิตร,0,5814,0,5814,0,0,2,81,,,,,,,
2022,35,พิษณุโลก,28,20211,28,20211,0,0,0,96,,,,,,,
2022,35,ภูเก็ต,41,53048,41,43829,0,0,3,150,,,,,,,
2022,35,มหาสารคาม,40,27150,40,27143,0,0,0,106,,,,,,,
2022,35,มุกดาหาร,9,6681,9,6679,0,0,2,47,,,,,,,
2022,35,ยะลา,5,9677,5,9663,0,0,0,77,,,,,,,
2022,35,ยโสธร,18,13461,18,13458,0,0,1,103,,,,,,,
2022,35,ร้อยเอ็ด,39,39388,39,39384,0,0,5,236,,,,,,,
2022,35,ระนอง,20,10362,20,10307,0,0,0,24,,,,,,,
2022,35,ระยอง,57,41531,57,41498,0,0,2,182,,,,,,,
2022,35,ราชบุรี,127,39891,127,39890,0,0,2,194,,,,,,,
2022,35,ลพบุรี,61,15599,61,15595,0,0,8,213,,,,,,,
2022,35,ลำปาง,26,9251,26,9249,0,0,1,113,,,,,,,
2022,35,ลำพูน,89,1237,89,1236,0,0,2,38,,,,,,,
2022,35,ศรีสะเกษ,4,29434,4,29424,0,0,0,214,,,,,,,
2022,35,สกลนคร,20,20334,20,20332,0,0,1,144,,,,,,,
2022,35,สงขลา,128,35088,128,34952,0,0,3,144,,,,,,,
2022,35,สตูล,4,10465,4,10451,0,0,1,73,,,,,,,
2022,35,สมุทรปราการ,422,106580,422,106090,0,0,8,372,,,,,,,
2022,35,สมุทรสงคราม,11,13427,11,13427,0,0,0,70,,,,,,,
2022,35,สมุทรสาคร,126,56565,126,56564,0,0,2,146,,,,,,,
2022,35,สระบุรี,57,19278,57,19275,0,0,5,157,,,,,,,
2022,35,สระแก้ว,28,19079,28,18536,0,0,1,82,,,,,,,
2022,35,สิงห์บุรี,17,8051,17,8050,0,0,3,80,,,,,,,
2022,35,สุพรรณบุรี,25,32182,25,32177,0,0,0,158,,,,,,,
